API,Hidden API
/en/rest/actions/oidc,/en/rest/actions/cache
/orgs/{org}/actions/variables,/orgs/{org}/actions/runners
/repos/{owner}/{repo}/check-runs,/repos/{owner}/{repo}/teams
/repos/{owner}/{repo},/repos/{owner}/{repo}/git/trees
/users/{username}/events/public,/users/{username}
/repos/{owner}/{repo}/issues,/repos/{owner}/{repo}/license
/repos/{owner}/{repo}/hooks,/repos/{owner}/{repo}/issues
/en/rest/collaborators,/en/rest/dependency-graph
/en/rest/reactions,/en/rest/orgs
/repos/{owner}/{repo}/attestations,/repos/{owner}/{repo}/security-advisories
/en/rest/issues,/en/rest/dependabot
/orgs/{org},/orgs/{org}/team/{team_slug}/copilot/usage
/gists,/versions
/user/ssh_signing_keys,/user/migrations
/en/rest/branches,/en/rest/meta
/repos/{owner}/{repo}/import,/repos/{owner}/{repo}/languages
/notifications,/feeds
/repos/{owner}/{repo}/dispatches,/repos/{owner}/{repo}/check-runs
/repos/{owner}/{repo}/rulesets,/repos/{owner}/{repo}/transfer
/orgs/{org}/security-managers,/orgs/{org}/codespaces
/repos/{owner}/{repo}/commits,/repos/{owner}/{repo}/codespaces
/en/rest/copilot,/en/rest/rate-limit
/en/rest/metrics,/en/rest/code-scanning
/repos/{owner}/{repo}/pulls,/repos/{owner}/{repo}/projects
/meta,/octocat
/repos/{owner}/{repo}/actions/runs/{run_id}/force-cancel,/repos/{owner}/{repo}/actions/runs/{run_id}/timing
/en/rest/deployments,/en/rest/quickstart
/en/rest/code-security,/en/rest/rate-limit
/repos/{owner}/{repo},/repos/{owner}/{repo}/security-advisories/reports
/repos/{owner}/{repo}/commits/{ref}/status,/repos/{owner}/{repo}/commits/{ref}/check-runs
/user/followers,/user/social_accounts
/repos/{owner}/{repo}/issues,/repos/{owner}/{repo}/releases
/en/rest/security-advisories,/en/rest/dependabot
/en/rest,/en/rest/activity/watching
/repos/{owner}/{repo},/repos/{owner}/{repo}/collaborators/{username}/permission
/repos/{owner}/{repo}/contributors,/repos/{owner}/{repo}/autolinks
/en/rest/about-the-rest-api,/en/rest/migrations
/repos/{owner}/{repo}/readme,/repos/{owner}/{repo}/events
/repos/{owner}/{repo}/pulls/{pull_number},/repos/{owner}/{repo}/pulls/{pull_number}/reviews/{review_id}/comments
/orgs/{org}/actions/secrets/{secret_name},/orgs/{org}/actions/secrets
/en/rest/codespaces,/en/rest/codespaces/organizations
/users/{username}/received_events,/users/{username}/packages
/users/{username}/social_accounts,/user
/repos/{owner}/{repo}/commits,/repos/{owner}/{repo}/subscription
/repos/{owner}/{repo}/releases,/repos/{owner}/{repo}/merges
/en/rest/secret-scanning,/en/rest/activity
/en/rest/using-the-rest-api/best-practices-for-using-the-rest-api,/en/rest/using-the-rest-api/libraries-for-the-rest-api
/user/packages,/user/{account_id}
/teams/{team_id},/teams/{team_id}/projects/{project_id}
/orgs/{org}/installations,/orgs/{org}/codespaces
/en/rest/projects,/en/rest/orgs
/en/rest/pulls,/en/rest/projects
/markdown,/licenses
/repos/{owner}/{repo}/actions/runs/{run_id}/approvals,/repos/{owner}/{repo}/actions/runs/{run_id}/pending_deployments
/repos/{owner}/{repo}/code-security-configuration,/repos/{owner}/{repo}/subscription
/orgs/{org}/teams,/orgs/{org}/packages
/en/rest/orgs/rules,/en/rest/orgs/personal-access-tokens
/repos/{owner}/{repo}/rulesets,/repos/{owner}/{repo}/assignees
/en/rest/pulls,/en/rest/pages
/repos/{owner}/{repo}/pulls/comments/{comment_id},/repos/{owner}/{repo}/pulls
/orgs/{org},/orgs/{org}/invitations/{invitation_id}
/repos/{owner}/{repo}/tags,/repos/{owner}/{repo}/events
/user/blocks,/user/marketplace_purchases
/repos/{owner}/{repo}/actions/runs/{run_id}/pending_deployments,/repos/{owner}/{repo}/actions/runs/{run_id}/approve
/user/gpg_keys/{gpg_key_id},/user
/orgs/{org}/installation,/orgs/{org}/personal-access-tokens
/repos/{owner}/{repo}/codespaces/permissions_check,/repos/{owner}/{repo}/codespaces/machines
/orgs/{org}/invitations,/orgs/{org}/interaction-limits
/en/rest/orgs/security-managers,/en/rest/orgs/rules
/en/rest/security-advisories,/en/rest/deploy-keys
/en/rest/using-the-rest-api/timezones-and-the-rest-api,/en/rest
/user/starred,/user/orgs
/orgs/{org}/rulesets,/orgs/{org}/blocks
/repos/{owner}/{repo}/actions/workflows,/repos/{owner}/{repo}/actions/workflows/{workflow_id}/runs
/en/rest/repos/rule-suites,/en/rest/repos/rules
/orgs/{org}/members,/orgs/{org}/outside_collaborators
/en/rest/deploy-keys,/en/rest/quickstart
/repos/{owner}/{repo}/security-advisories,/repos/{owner}/{repo}/import
/en/rest/migrations,/en/rest/users
/en/rest/billing/billing,/en/rest/billing
/en/rest/about-the-rest-api,/en/rest/deployments
/orgs/{org}/actions/secrets/{secret_name}/repositories,/orgs/{org}/actions/secrets/{secret_name}
/repos/{owner}/{repo}/codespaces,/repos/{owner}/{repo}/tags
/repos/{owner}/{repo}/issues/{issue_number}/comments,/repos/{owner}/{repo}/issues/{issue_number}/events
/en/rest/orgs/personal-access-tokens,/en/rest/orgs/custom-properties
/en/rest/issues,/en/rest/actions
/en/rest/emojis,/en/rest
/repos/{owner}/{repo}/deployments,/repos/{owner}/{repo}/comments
/en/rest/activity,/en/rest/secret-scanning
/orgs/{org}/code-security/configurations/{configuration_id}/attach,/orgs/{org}
/en/rest,/en/rest/orgs/webhooks
/en/rest,/en/rest/apps
/orgs/{org}/invitations,/orgs/{org}/failed_invitations
/en/rest/licenses,/en/rest/codes-of-conduct
/en/rest/dependency-graph,/en/rest/pulls
/en/rest/pulls,/en/rest/rate-limit
/app,/zen
/en/rest/checks,/en/rest/code-security
/licenses,/zen
/repos/{owner}/{repo}/tags,/repos/{owner}/{repo}/milestones
/repos/{owner}/{repo}/actions/runs/{run_id}/deployment_protection_rule,/repos/{owner}/{repo}
/en/rest/orgs,/en/rest/orgs/personal-access-tokens
/repos/{owner}/{repo}/issues/{issue_number}/events,/repos/{owner}/{repo}/issues/{issue_number}/reactions
/users/{username}/starred,/users
/repos/{owner}/{repo},/repos/{owner}/{repo}/code-scanning/alerts/{alert_number}/instances
/repos/{owner}/{repo}/hooks/{hook_id}/tests,/repos/{owner}/{repo}/hooks/{hook_id}/config
/repos/{owner}/{repo}/projects,/repos/{owner}/{repo}/tags
/repos/{owner}/{repo}/languages,/repos/{owner}/{repo}/automated-security-fixes
/en/rest/guides/scripting-with-the-rest-api-and-javascript,/en/rest/guides/scripting-with-the-rest-api-and-ruby
/orgs/{org}/issues,/orgs/{org}/migrations
/user/followers,/user/following
/users/{username}/events,/users/{username}/hovercard
/en/rest/codespaces,/en/rest/pages
/en/rest/markdown,/en/rest/licenses
/en/rest/collaborators,/en/rest/dependabot
/repos/{owner}/{repo}/environments,/repos/{owner}/{repo}/vulnerability-alerts
/repos/{owner}/{repo},/repos/{owner}/{repo}/license
/repos/{owner}/{repo}/comments/{comment_id}/reactions,/repos/{owner}/{repo}/comments/{comment_id}
/en/rest/packages,/en/rest/commits
/repos/{owner}/{repo}/check-runs,/repos/{owner}/{repo}/readme
/repos/{owner}/{repo}/check-suites,/repos/{owner}/{repo}/contributors
/orgs/{org}/codespaces/secrets/{secret_name},/orgs/{org}/codespaces/secrets/{secret_name}/repositories/{repository_id}
/repos/{owner}/{repo}/deployments,/repos/{owner}/{repo}/transfer
/repos/{owner}/{repo}/issues,/repos/{owner}/{repo}/pages
/users/{username}/received_events,/users/{username}/starred
/repos/{owner}/{repo}/branches,/repos/{owner}/{repo}/branches/{branch}
/repos/{owner}/{repo}/projects,/repos/{owner}/{repo}/labels
/en/rest/authentication/endpoints-available-for-fine-grained-personal-access-tokens,/en/rest/authentication/endpoints-available-for-github-app-user-access-tokens
/en/rest/dependabot/alerts,/en/rest/dependabot/secrets
/repos/{owner}/{repo}/pages,/repos/{owner}/{repo}/activity
/en/rest/pages,/en/rest/deployments
/repos/{owner}/{repo}/stargazers,/repos/{owner}/{repo}/hooks
/repos/{owner}/{repo}/commits,/repos/{owner}/{repo}/milestones
/en/rest/deployments,/en/rest/deployments/branch-policies
/repos/{owner}/{repo}/labels,/repos/{owner}/{repo}/notifications
/en/rest/activity,/en/rest/repos
/repos/{owner}/{repo},/repos/{owner}/{repo}/releases/{release_id}/reactions/{reaction_id}
/repos/{owner}/{repo},/repos/{owner}/{repo}/actions/jobs/{job_id}/logs
/meta,/classrooms
/repos/{owner}/{repo}/rulesets,/repos/{owner}/{repo}/code-security-configuration
/en/rest/licenses,/en/rest/pulls
/user/blocks,/user/repository_invitations
/users/{username}/packages/{package_type}/{package_name}/versions/{package_version_id}/restore,/users
/en/rest/activity,/en/rest/activity/events
/en/rest/orgs/orgs,/en/rest/orgs/organization-roles
/en/rest/about-the-rest-api,/en/rest/gitignore
/repos/{owner}/{repo}/branches/{branch},/repos/{owner}/{repo}/branches/{branch}/protection/required_status_checks
/repos/{owner}/{repo}/languages,/repos/{owner}/{repo}/stargazers
/en/rest/code-security,/en/rest/interactions
/en/rest/deployments/protection-rules,/en/rest/deployments/statuses
/user/public_emails,/user/blocks
/en/rest,/en/rest/users/emails
/en/rest/actions/oidc,/en/rest/actions/secrets
/en/rest/using-the-rest-api/timezones-and-the-rest-api,/en/rest/using-the-rest-api/rate-limits-for-the-rest-api
/en/rest/licenses/licenses,/en/rest/licenses
/user/repository_invitations,/user/blocks
/repos/{owner}/{repo}/rulesets,/repos/{owner}/{repo}/merge-upstream
/en/rest,/en/rest/about-the-rest-api/breaking-changes
/en/rest/markdown,/en/rest/dependabot
/orgs/{org}/actions/runners/downloads,/orgs/{org}/actions/runners/generate-jitconfig
/users/{username}/keys,/users
/users/{username}/gpg_keys,/users/{username}/starred
/user/ssh_signing_keys,/user/keys
/en/rest/codes-of-conduct,/en/rest/actions
/user/installations,/user/subscriptions
/orgs/{org}/actions/runners/generate-jitconfig,/orgs/{org}/actions/runners/registration-token
/en/rest/using-the-rest-api,/en/rest/metrics
/repos/{owner}/{repo}/actions/runs/{run_id}/approve,/repos/{owner}/{repo}/actions/runs/{run_id}/artifacts
/en/rest/orgs/security-managers,/en/rest/orgs/outside-collaborators
/repos/{owner}/{repo}/autolinks,/repos/{owner}/{repo}/topics
/user/codespaces/{codespace_name}/stop,/user/codespaces/{codespace_name}
/en/rest/issues/comments,/en/rest/issues/issues
/repos/{owner}/{repo}/activity,/repos/{owner}/{repo}/releases
/en/rest/using-the-rest-api,/en/rest/releases
/en/rest/reactions,/en/rest/using-the-rest-api
/repos/{owner}/{repo}/attestations,/repos/{owner}/{repo}/collaborators
/orgs/{org}/codespaces/secrets,/orgs/{org}
/repos/{owner}/{repo}/comments,/repos/{owner}/{repo}/comments/{comment_id}/reactions/{reaction_id}
/users/{username}/keys,/users/{username}/projects
/en/rest,/en/rest/actions/workflow-runs
/en/rest/search,/en/rest/users
/repos/{owner}/{repo}/git/commits,/repos/{owner}/{repo}/git/commits/{commit_sha}
/en/rest/activity/events,/en/rest/activity/starring
/en/rest/meta,/en/rest/authentication
/en/rest/repos/autolinks,/en/rest/repos/custom-properties
/repos/{owner}/{repo}/environments/{environment_name}/variables,/repos/{owner}/{repo}
/user,/user/marketplace_purchases
/en/rest/actions/workflow-runs,/en/rest/actions/secrets
/en/rest/quickstart,/en/rest/projects
/user,/meta
/repos/{owner}/{repo},/repos/{owner}/{repo}/actions/runners/remove-token
/en/rest/guides/encrypting-secrets-for-the-rest-api,/en/rest
/repos/{owner}/{repo}/issues/{issue_number}/comments,/repos/{owner}/{repo}/issues/{issue_number}/reactions
/users,/users/{username}/subscriptions
/repos/{owner}/{repo}/check-runs,/repos/{owner}/{repo}
/repos/{owner}/{repo}/collaborators,/repos/{owner}/{repo}/invitations
/en/rest/issues/issues,/en/rest/issues/labels
/en/rest/actions,/en/rest/branches
/codes_of_conduct/{key},/codes_of_conduct
/en/rest/guides/using-the-rest-api-to-interact-with-checks,/en/rest/guides/using-the-rest-api-to-interact-with-your-git-database
/repos/{owner}/{repo}/actions/caches,/repos/{owner}/{repo}/actions/workflows
/repos/{owner}/{repo}/stats/punch_card,/repos/{owner}/{repo}
/user/repos,/user/starred
/en/rest/actions/workflow-jobs,/en/rest/actions
/events,/user
/user/installations,/user/followers
/repos/{owner}/{repo}/issues/{issue_number}/lock,/repos/{owner}/{repo}/issues/{issue_number}
/orgs/{org}/interaction-limits,/orgs/{org}/rulesets
/en/rest/actions/workflow-jobs,/en/rest/actions/workflow-runs
/feeds,/versions
/en/rest/actions/workflow-runs,/en/rest/actions/workflow-jobs
/repos/{owner}/{repo}/issues/{issue_number},/repos/{owner}/{repo}/issues/{issue_number}/labels
/repos/{owner}/{repo}/pulls/{pull_number}/requested_reviewers,/repos/{owner}/{repo}/pulls/{pull_number}/comments
/repos/{owner}/{repo}/branches,/repos/{owner}/{repo}/branches/{branch}/protection/required_pull_request_reviews
/en/rest,/en/rest/migrations/orgs
/users/{username}/gpg_keys,/users/{username}/events
/repos/{owner}/{repo}/actions/runs/{run_id}/timing,/repos/{owner}/{repo}/actions/runs/{run_id}/rerun-failed-jobs
/repos/{owner}/{repo}/pulls/{pull_number}/comments,/repos/{owner}/{repo}/pulls/{pull_number}/merge
/en/rest/interactions,/en/rest/users
/en/rest/issues/comments,/en/rest/issues/timeline
/repos/{owner}/{repo}/pages,/repos/{owner}/{repo}/transfer
/user/orgs,/user/repository_invitations
/repos/{owner}/{repo}/branches/{branch}/protection/required_status_checks,/repos/{owner}/{repo}
/orgs/{org}/rulesets,/orgs/{org}/interaction-limits
/en/rest,/en/rest/security-advisories
/en/rest/using-the-rest-api/using-cors-and-jsonp-to-make-cross-origin-requests,/en/rest/using-the-rest-api/github-event-types
/repos/{owner}/{repo}/events,/repos/{owner}/{repo}/tags
/repos/{owner}/{repo}/interaction-limits,/repos/{owner}/{repo}/code-security-configuration
/en/rest/releases,/en/rest/rate-limit
/orgs/{org}/teams/{team_slug}/teams,/orgs/{org}/teams
/repos/{owner}/{repo},/repos/{owner}/{repo}/assignees/{assignee}
/repos/{owner}/{repo}/teams,/repos/{owner}/{repo}/activity
/repos/{owner}/{repo}/pulls/{pull_number}/comments,/repos/{owner}/{repo}/pulls/{pull_number}/comments/{comment_id}/replies
/orgs/{org},/orgs/{org}/organization-roles/{role_id}/teams
/en/rest/orgs,/en/rest/interactions
/repos/{owner}/{repo}/automated-security-fixes,/repos/{owner}/{repo}/topics
/en/rest/guides/scripting-with-the-rest-api-and-ruby,/en/rest/guides/rendering-data-as-graphs
/repos/{owner}/{repo}/stats/participation,/repos/{owner}/{repo}
/en/rest/teams,/en/rest/code-scanning
/repos/{owner}/{repo}/interaction-limits,/repos/{owner}/{repo}/releases
/user/installations,/user/repos
/user,/user/followers
/orgs/{org}/personal-access-token-requests,/orgs/{org}/public_members
/users/{username}/social_accounts,/users/{username}/events
/repos/{owner}/{repo}/branches/{branch}/protection/restrictions/users,/repos/{owner}/{repo}/branches/{branch}/protection/restrictions/teams
/repos/{owner}/{repo}/dependabot/secrets/{secret_name},/repos/{owner}/{repo}
/en/rest/licenses,/en/rest
/en/rest/packages,/en/rest/deploy-keys
/user/orgs,/user/ssh_signing_keys
/repos/{owner}/{repo}/assignees,/repos/{owner}/{repo}/code-security-configuration
/orgs/{org}/hooks/{hook_id}/pings,/orgs/{org}/hooks/{hook_id}/deliveries
/repos/{owner}/{repo}/actions/artifacts,/repos/{owner}/{repo}
/en/rest/users/blocking,/en/rest/users/ssh-signing-keys
/repos/{owner}/{repo}/keys,/repos/{owner}/{repo}/assignees
/en/rest/pulls/comments,/en/rest/pulls/review-requests
/en/rest/projects/columns,/en/rest/projects
/repos/{owner}/{repo}/dependabot/secrets/{secret_name},/repos/{owner}/{repo}/dependabot/secrets/public-key
/repos/{owner}/{repo}/check-suites,/repos/{owner}/{repo}/automated-security-fixes
/user/emails,/user/repository_invitations
/orgs/{org}/members,/orgs/{org}/interaction-limits
/repos/{owner}/{repo}/pulls/{pull_number},/repos/{owner}/{repo}/pulls/{pull_number}/reviews/{review_id}
/users/{username}/packages,/user
/user/interaction-limits,/user/blocks
/user/followers,/user/marketplace_purchases
/orgs/{org},/orgs/{org}/members/{username}
/orgs/{org}/packages,/orgs/{org}/teams
/repositories,/organizations
/en/rest,/en/rest/users/keys
/repos/{owner}/{repo}/commits,/repos/{owner}/{repo}/topics
/en/rest/repos/rule-suites,/en/rest/repos
/en/rest/repos,/en/rest/users
/markdown,/codes_of_conduct
/repos/{owner}/{repo}/dependabot/secrets,/repos/{owner}/{repo}/dependabot/secrets/{secret_name}
/en/rest/about-the-rest-api/about-the-rest-api,/en/rest/about-the-rest-api/comparing-githubs-rest-api-and-graphql-api
/repos/{owner}/{repo}/license,/repos/{owner}/{repo}/teams
/en/rest/deploy-keys,/en/rest/branches
/gists/starred,/gists
/en/rest/orgs/outside-collaborators,/en/rest/orgs/orgs
/teams/{team_id}/discussions,/teams/{team_id}
/en/rest/teams,/en/rest/gitignore
/user,/users/{username}/settings/billing/packages
/en/rest/issues,/en/rest/issues/timeline
/en/rest/users/social-accounts,/en/rest/users
/repos/{owner}/{repo}/readme,/repos/{owner}/{repo}/merges
/en/rest/deploy-keys,/en/rest/orgs
/users/{username},/users/{username}/subscriptions
/repos/{owner}/{repo}/security-advisories/{ghsa_id}/cve,/repos/{owner}/{repo}/security-advisories
/repos/{owner}/{repo}/branches/{branch}/protection/required_status_checks/contexts,/repos/{owner}/{repo}
/orgs/{org}/actions/runners/registration-token,/orgs/{org}/actions/runners/generate-jitconfig
/user/blocks,/user/installations
/orgs/{org}/codespaces/secrets,/orgs/{org}/codespaces/secrets/public-key
/en/rest,/en/rest/about-the-rest-api/api-versions
/en/rest/pulls,/en/rest/metrics
/en/rest/quickstart,/en/rest/emojis
/repos/{owner}/{repo}/keys,/repos/{owner}/{repo}/private-vulnerability-reporting
/user/gpg_keys,/user/emails
/orgs/{org}/hooks/{hook_id}/deliveries/{delivery_id}/attempts,/orgs/{org}/hooks/{hook_id}/deliveries
/orgs/{org}/dependabot/secrets/{secret_name}/repositories,/orgs/{org}
/en/rest/projects,/en/rest/authentication
/en/rest/actions,/en/rest/actions/self-hosted-runners
/orgs/{org}/personal-access-tokens,/orgs/{org}/blocks
/repos/{owner}/{repo}/milestones,/repos/{owner}/{repo}/notifications
/repos/{owner}/{repo}/actions/organization-variables,/repos/{owner}/{repo}/actions/variables
/repos/{owner}/{repo}/dependency-graph/snapshots,/repos/{owner}/{repo}/dependency-graph/sbom
/repos/{owner}/{repo}/comments,/repos/{owner}/{repo}/notifications
/en/rest/repos/forks,/en/rest/repos/repos
/en/rest/issues,/en/rest/teams
/repos/{owner}/{repo}/stats/participation,/repos/{owner}/{repo}/stats/commit_activity
/en/rest/repos/custom-properties,/en/rest/repos/rule-suites
/en/rest/authentication,/en/rest/classroom
/orgs/{org}/dependabot/secrets,/orgs/{org}/dependabot/secrets/{secret_name}/repositories/{repository_id}
