API,Hidden API
/teams/{team_id}/discussions,/teams/{team_id}/discussions/{discussion_number}/comments
/orgs/{org}/hooks,/orgs/{org}/blocks
/users/{username}/following,/users/{username}/keys
/servicefabric/sfclient-model-nodeid,/servicefabric/sfclient-model-propertybatchinfo
/en/rest/using-the-rest-api/rate-limits-for-the-rest-api,/en/rest/using-the-rest-api/timezones-and-the-rest-api
/servicefabric/sfclient-model-partitionreconfiguredevent,/servicefabric/sfclient-model-pagedserviceinfolist
/servicefabric/sfclient-model-propertybatchinfo,/servicefabric/sfclient-api-rollbackapplicationupgrade
/servicefabric/sfrp-model-operationresult,/servicefabric/sfclient-model-applicationscopedvolumecreationparameters
/frontdoor/azurefrontdoorstandardpremium/afd-profiles/list-by-resource-group,/frontdoor/
/repos/{owner}/{repo},/repos/{owner}/{repo}/hooks/{hook_id}/pings
/users/{username}/starred,/user
/servicefabric/sfclient-model-statelessserviceinfo,/servicefabric/sfmeshrp-api-replica_listbyservicename
/servicefabric/sfclient-model-scheme,/servicefabric/sfclient-model-getbackupbystoragequerydescription
/orgs/{org}/organization-roles,/orgs/{org}/organization-roles/teams/{team_slug}/{role_id}
/orgs/{org}/projects,/orgs/{org}/outside_collaborators
/servicefabric/v82/sfclient-v82-model-gatewayproperties,/servicefabric/v82/sfclient-v82-api-movesecondaryreplica
/repos/{owner}/{repo}/subscribers,/repos/{owner}/{repo}/vulnerability-alerts
/appservice/web-apps/list-basic-publishing-credentials-policies,/appservice/web-apps/update-azure-storage-accounts
/meta,/issues
/en/rest/deployments,/en/rest/rate-limit
/repos/{owner}/{repo}/actions/caches/{cache_id},/repos/{owner}/{repo}
/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/virtualWans,/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/IpAllocations
/servicefabric/v82/sfclient-v82-model-containercodepackageproperties,/servicefabric/v82/sfclient-v82-model-deployedcodepackageinfo
/servicefabric/v82/sfclient-v82-model-imagestorecontent,/servicefabric/v82/sfclient-v82-model-chaostargetfilter
/servicefabric/sfclient-model-servicetypeextensiondescription,/servicefabric/sfrp-model-diagnosticsstorageaccountconfig
/orgs/{org}/properties/values,/orgs/{org}/properties/schema
/repos/{owner}/{repo}/actions/runs/{run_id}/logs,/repos/{owner}/{repo}/actions/runs/{run_id}/approve
/orgs/{org}/members,/orgs/{org}/events
/repos/{owner}/{repo}/merge-upstream,/repos/{owner}/{repo}/rulesets
/servicefabric/sfclient-model-restartdeployedcodepackagedescription,/servicefabric/sfclient-model-probe
/en/rest/codespaces,/en/rest/billing
/orgs/{org},/orgs/{org}/teams/{team_slug}/projects
/licenses,/{denyAssignmentId}
/repos/{owner}/{repo}/issues/comments/{comment_id}/reactions/{reaction_id},/repos/{owner}/{repo}
/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/ApplicationGatewayWebApplicationFirewallPolicies,/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/privateEndpoints
/servicefabric/v82/sfclient-v82-model-containerevent,/servicefabric/v82/sfclient-v82-model-replicahealthstatefilter
/servicefabric/sfclient-model-failedpropertybatchinfo,/servicefabric/sfclient-model-propertybatchoperation
/repositories,/classrooms
/storageservices/version-2024-02-04,/storageservices/append-block
/stackhci/gallery-images/delete,/stackhci/gallery-images/update
/octocat,/{applicationId}
/en/rest/activity,/en/rest/search
/servicefabric/v82/sfclient-v82-model-namedpartitioninformation,/servicefabric/v82/sfclient-v82-api-getcontainerseventlist
/resourceGroups/{resourceGroupName}/providers/Microsoft.DocumentDB/databaseAccounts/{accountName}/sqlDatabases/{databaseName}/containers/{containerName}/throughputSettings/default,/resourceGroups/{resourceGroupName}/providers/Microsoft.DocumentDB/databaseAccounts/{accountName}/sqlDatabases/{databaseName}/containers/{containerName}
/orgs/{org}/security-advisories,/orgs/{org}/outside_collaborators
/servicefabric/sfrp-2017-07-01-preview-api-applicationtypeversions_get,/servicefabric/sfclient-api-copyimagestorecontent
/servicefabric/sfmeshrp-model-volumeproperties,/servicefabric/sfrp-2017-07-01-preview-api-applications_get
/{denyAssignmentId},/help/
/servicefabric/sfrp-2017-07-01-preview-api-applications_get,/servicefabric/sfrp-2017-07-01-preview-model-applicationhealthpolicy
/applicationgatewaycontainers/,/repositories
/servicefabric/v82/sfclient-v82-model-deployedcodepackageinfo,/servicefabric/v82/sfclient-v82-model-chaoseventkind
/repos/{owner}/{repo}/notifications,/repos/{owner}/{repo}/environments
/orgs/{org}/installations,/orgs/{org}/members
/user/codespaces/{codespace_name}/exports/{export_id},/user
/repos/{owner}/{repo}/security-advisories/reports,/repos/{owner}/{repo}/security-advisories/{ghsa_id}
/servicefabric/sfclient-api-updatebackuppolicy,/servicefabric/sfclient-model-backupstate
/appservice/web-apps/list-premier-add-ons-slot,/appservice/web-apps/update-relay-service-connection
/en/rest/dependency-graph,/en/rest/actions
/orgs/{org}/packages,/orgs/{org}/migrations
/en/rest/issues/issues,/en/rest/issues/milestones
/models,/repositories
/aiservices/document-classifiers/delete-classifier,/aiservices/
/site-recovery/replication-recovery-plans/list,/site-recovery/replication-recovery-plans/update
/en/rest/repos/forks,/en/rest/repos/custom-properties
/servicefabric/sfclient-model-statelessserviceinfo,/servicefabric/sfclient-model-pagedserviceinfolist
/repos/{owner}/{repo}/code-security-configuration,/repos/{owner}/{repo}/environments
/{accountName}.{adlaCatalogDnsSuffix}/catalog/usql/databases/{databaseName}/assemblies,/{accountName}.{adlaCatalogDnsSuffix}/catalog/usql/databases/{databaseName}/tables
/repos/{owner}/{repo}/rulesets,/repos/{owner}/{repo}/automated-security-fixes
/servicefabric/v82/sfclient-v82-model-containercodepackageproperties,/servicefabric/v82/sfclient-v82-model-restartpartitionresult
/en/rest/commits,/en/rest/repos
/orgs/{org},/orgs/{org}/invitations/{invitation_id}
/servicefabric/v82/sfclient-v82-model-deployedservicepackagehealthreportexpiredevent,/servicefabric/v82/sfclient-v82-model-autoscalingtriggerkind
/users/{username}/orgs,/users/{username}/events
/servicefabric/sfclient-model-nodeid,/servicefabric/sfrp-model-applicationhealthpolicy
/servicefabric/v82/sfclient-v82-api-backuppartition,/servicefabric/v82/sfclient-v82-api-getserviceseventlist
/servicefabric/sfclient-model-waitforprimaryplacementsafetycheck,/servicefabric/sfclient-index-replica
/servicefabric/sfclient-model-restorepartitiondescription,/servicefabric/sfrp-model-clustercodeversionslistresult
/repos/{owner}/{repo}/attestations,/repos/{owner}/{repo}/comments
/repos/{owner}/{repo}/check-runs,/repos/{owner}/{repo}/readme
/servicefabric/v82/sfclient-v82-model-restorestate,/servicefabric/v82/sfclient-v82-api-movesecondaryreplica
/aiservices/,/application-insights/
/hdinsightspark/,/app
/servicefabric/sfclient-model-state,/servicefabric/sfclient-api-updatebackuppolicy
/resourceGroups/{resourceGroupName}/providers/Microsoft.DocumentDB/databaseAccounts/{accountName}/percentile/metrics,/resourceGroups/{resourceGroupName}/providers/Microsoft.DocumentDB
/en/rest/orgs,/en/rest/orgs/blocking
/servicefabric/sfclient-model-upgradedomaindeltanodescheckhealthevaluation,/servicefabric/sfclient-model-statelessserviceinstancehealthstate
/resourceGroups/{resourceGroupName}/providers/Microsoft.ServiceBus/namespaces/{namespaceName}/queues/{queueName}/authorizationRules/{authorizationRuleName},/resourceGroups/{resourceGroupName}/providers/Microsoft.ServiceBus
/face/liveness-session-operations/create-liveness-with-verify-session,/face/liveness-session-operations/get-liveness-with-verify-sessions
/en/rest/apps/marketplace,/en/rest/apps/webhooks
/en/rest/emojis/emojis,/en/rest/emojis
/repos/{owner}/{repo}/tags,/repos/{owner}/{repo}/installation
/appservice/web-apps/update-relay-service-connection,/appservice/web-apps/create-instance-ms-deploy-operation
/servicefabric/v82/sfclient-v82-model-backuppolicyscope,/servicefabric/v82/sfclient-v82-model-autoscalingtrigger
/repos/{owner}/{repo},/repos/{owner}/{repo}/hooks/{hook_id}
/repos/{owner}/{repo}/pulls,/repos/{owner}/{repo}/comments
/en/rest/authentication,/en/rest/codespaces
/servicefabric/sfclient-model-clusterupgradehealthpolicyobject,/servicefabric/sfrp-model-diagnosticsstorageaccountconfig
/providers/Microsoft.CognitiveServices/locations/{location}/resourceGroups/{resourceGroupName}/deletedAccounts/{accountName},/providers/Microsoft.CognitiveServices/locations/{location}/resourceGroups/{resourceGroupName}/deletedAccounts
/repos/{owner}/{repo}/actions/runs,/repos/{owner}/{repo}/actions/permissions
/servicefabric/sfclient-model-statelessservicedescription,/servicefabric/sfmeshrp-api-network_get
/appservice/web-apps/stop-continuous-web-job-slot,/appservice/web-apps/create-instance-ms-deploy-operation-slot
/servicefabric/v82/sfclient-v82-model-imagestorecontent,/servicefabric/v82/sfclient-v82-api-getcorrelatedeventlist
/repos/{owner}/{repo},/repos/{owner}/{repo}/pages/builds/latest
/en/rest/billing,/en/rest/guides
/{roleAssignmentId},/applicationgatewaycontainers/
/resourceGroups/{resourceGroupName}/providers/Microsoft.HealthcareApis/workspaces/{workspaceName}/privateEndpointConnections/{privateEndpointConnectionName},/resourceGroups/{resourceGroupName}/providers/Microsoft.HealthcareApis/workspaces/{workspaceName}/privateEndpointConnections
/user/keys,/user/projects
/azurerekusto/cluster-principal-assignments/delete,/azurerekusto/
/servicefabric/v82/sfclient-v82-api-reportpartitionhealth,/servicefabric/v82/sfclient-v82-model-containercodepackageproperties
/en/rest/teams,/en/rest/apps
/servicefabric/sfclient-api-getservicebackuplist,/servicefabric/sfrp-2017-07-01-preview-model-applicationhealthpolicy
/user/marketplace_purchases,/user/emails
/repos/{owner}/{repo}/security-advisories/{ghsa_id},/repos/{owner}/{repo}/security-advisories/reports
/en/rest/code-scanning/code-scanning,/en/rest
/repos/{owner}/{repo}/codespaces,/repos/{owner}/{repo}/environments
/en/rest/projects,/en/rest/orgs
/orgs/{org}/packages,/orgs/{org}/issues
/servicefabric/v82/sfclient-v82-api-startnodetransition,/servicefabric/v82/sfclient-v82-model-containercodepackageproperties
/repos/{owner}/{repo}/readme,/repos/{owner}/{repo}/stargazers
/servicefabric/v82/sfclient-v82-model-autoscalingtrigger,/servicefabric/v82/sfclient-v82-model-networkresourcedescription
/servicefabric/sfclient-model-httpconfig,/servicefabric/sfclient-model-restorepartitiondescription
/repos/{owner}/{repo}/notifications,/repos/{owner}/{repo}/installation
/migrate/assessment/projects/create,/migrate/assessment
/appservice/web-apps/get-instance-info-slot,/appservice/web-apps/update-connection-strings
/resourceGroups/{resourceGroupName}/providers/Microsoft.RecoveryServices/vaults/{vaultName}/backupTieringCost/default/operationsStatus/{operationId},/resourceGroups/{resourceGroupName}/providers/Microsoft.RecoveryServices/vaults/{vaultName}
/servicefabric/v82/sfclient-v82-model-startclusterupgradedescription,/servicefabric/v82/sfclient-v82-api-recoverservicepartitions
/appservice/web-apps/list-premier-add-ons,/appservice/web-apps/stop-continuous-web-job-slot
/en/rest/deployments,/en/rest
/servicefabric/v82/sfclient-v82-model-restartpartitionresult,/servicefabric/v82/sfclient-v82-model-fabricconfigversioninfo
/en/rest/git,/en/rest/using-the-rest-api
/resourceGroups/{resourceGroupName}/providers/Microsoft.LabServices/labs/{labName}/schedules/{scheduleName},/resourceGroups/{resourceGroupName}/providers/Microsoft.LabServices/labs/{labName}
/user/installations,/user
/{customLocationResourceUri}/providers/Microsoft.HybridContainerService/kubernetesVersions,/{customLocationResourceUri}/providers
/servicefabric/sfclient-model-state,/servicefabric/sfclient-model-autoscalingresourcemetric
/advisories,/issues
/users/{username}/events,/users/{username}/gists
/servicefabric/sfclient-api-getpartitionhealth,/servicefabric/sfclient-model-servicetypeextensiondescription
/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{name}/slots/{slot}/publicCertificates,/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{name}/slots/{slot}/perfcounters
/servicefabric/sfclient-api-updatebackuppolicy,/servicefabric/sfrp-2017-07-01-preview-api-applicationtypes_create
/servicefabric/sfclient-model-restorepartitiondescription,/servicefabric/sfclient-model-nodeopensucceededevent
/en/rest/code-scanning,/en/rest/about-the-rest-api
/servicefabric/sfclient-model-diskinfo,/servicefabric/sfrp-2017-07-01-preview-api-applications_get
/repos/{owner}/{repo}/invitations,/repos/{owner}/{repo}/license
/servicefabric/v82/sfclient-v82-model-fileinfo,/servicefabric/v82/sfclient-v82-model-autoscalingtriggerkind
/en/rest,/en/rest/orgs
/servicefabric/v82/sfclient-v82-model-applicationloadinfo,/servicefabric/v82/sfclient-v82-model-loadedpartitioninformationquerydescription
/rate_limit,/feeds
/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/serverfarms,/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/serverfarms/{name}/virtualNetworkConnections/{vnetName}/routes/{routeName}
/servicefabric/sfclient-model-applicationresourceupgradeprogressinfo,/servicefabric/sfclient-api-getcontainerlogsdeployedonnode
/en/rest/reactions,/en/rest/interactions
/virtualnetwork/network-interface-ip-configurations,/virtualnetwork/application-security-groups
/servicefabric/sfclient-model-statelessservicedescription,/servicefabric/sfclient-model-state
/appservice/web-apps/create-instance-ms-deploy-operation-slot,/appservice/web-apps/list-premier-add-ons-slot
/repos/{owner}/{repo}/check-runs,/repos/{owner}/{repo}/check-runs/{check_run_id}
/servicefabric/sfclient-model-propertybatchoperation,/servicefabric/sfclient-model-autoscalingresourcemetric
/repos/{owner}/{repo}/actions/workflows/{workflow_id}/disable,/repos/{owner}/{repo}/actions/workflows/{workflow_id}/runs
/resourceGroups/{resourceGroupName}/providers/Microsoft.NotificationHubs/namespaces/{namespaceName}/notificationHubs/{notificationHubName}/authorizationRules,/resourceGroups/{resourceGroupName}/providers/Microsoft.NotificationHubs
/en/rest,/en/rest/metrics/traffic
/resourceGroups/{resourceGroupName}/providers/Microsoft.RedHatOpenShift/openShiftCluster/{resourceName}/syncSets,/resourceGroups/{resourceGroupName}/providers/Microsoft.RedHatOpenShift/openShiftCluster
/providers/Microsoft.Network/FrontDoorWebApplicationFirewallManagedRuleSets,/providers/Microsoft.Network/networkProfiles
/storagemover/,/rate_limit
/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/hostingEnvironments/{name}/operations,/resourceGroups/{resourceGroupName}/providers/Microsoft.Web
/servicefabric/v82/sfclient-v82-model-deployedcodepackageinfo,/servicefabric/v82/sfclient-v82-model-diskinfo
/servicefabric/v82/sfclient-v82-api-disablepartitionbackup,/servicefabric/v82/sfclient-v82-model-waitforinbuildreplicasafetycheck
/resourceGroups/{resourceGroupName}/providers/Microsoft.Batch/batchAccounts/{accountName}/pools,/resourceGroups/{resourceGroupName}/providers/Microsoft.Batch/batchAccounts/{accountName}/certificates
/repositories,/azuresphere/
/servicefabric/sfclient-model-seednodesafetycheck,/servicefabric/sfclient-model-statelessservicedescription
/servicefabric/v82/sfclient-v82-api-getclusterhealthchunk,/servicefabric/v82/sfclient-v82-api-getchaosschedule
/servicefabric/sfclient-model-upgradedomaindeltanodescheckhealthevaluation,/servicefabric/sfclient-api-getclusterversion
/servicefabric/sfclient-model-nodeupevent,/servicefabric/sfrp-model-applicationhealthpolicy
/en/rest/actions/artifacts,/en/rest/actions/cache
/servicefabric/sfclient-model-failedpropertybatchinfo,/servicefabric/sfclient-api-updatebackuppolicy
/en/rest/classroom,/en/rest/search
/orgs/{org}/hooks/{hook_id}/deliveries,/orgs/{org}/hooks/{hook_id}/deliveries/{delivery_id}/attempts
/user/issues,/user/teams
/appservice/web-apps/update-azure-storage-accounts,/appservice/web-apps/create-instance-ms-deploy-operation-slot
/users/{username},/users/{username}/packages/{package_type}/{package_name}/versions/{package_version_id}/restore
/gists,/gists/public
/user/public_emails,/user/starred
/azureml/registry-environment-containers/delete,/azureml/registry-environment-containers
/servicefabric/sfclient-api-updatepartitionload,/servicefabric/sfclient-model-failedpropertybatchinfo
